research_universe_company_year_id,accession,feature_year,cik10,company_name_historical,historical_sic,research_sector,registrant_role,registrant_role_resolved,joint_filing_flag,accession_registrant_count,eligible_observation_count,xbrl_instance,scope_status,scope_reason,statement_entity_ciks,manual_series_id,manual_evidence,non_operating_issuer_ciks,economic_entity_status,recommended_membership_action,economic_entity_reason,economic_group_id,economic_statement_scope_id,potential_non_operating_finance_registrant
0001523486-2017,0001683168-18-002640,2017,0001523486,"MOJO DATA SOLUTIONS, INC.",5400.0,Retail,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001523486,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001523486,0001683168-18-002640:0001523486,False
0001088005-2017,0001683168-19-000065,2017,0001088005,NextMart Inc.,7389.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001088005,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001088005,0001683168-19-000065:0001088005,False
0000927454-2017,0001683168-19-000071,2017,0000927454,"Allied Security Innovations, Inc.",3060.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000927454,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000927454,0001683168-19-000071:0000927454,False
0001058828-2017,0001683168-19-002943,2017,0001058828,HYPERTENSION DIAGNOSTICS INC /MN,3841.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001058828,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001058828,0001683168-19-002943:0001058828,False
0000789318-2017,0001683168-19-003038,2017,0000789318,CLANCY SYSTEMS INTERNATIONAL INC /CO/,7372.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000789318,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000789318,0001683168-19-003038:0000789318,False
0001406588-2017,0001683168-21-004501,2017,0001406588,"Mining Global, Inc.",1000.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001406588,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001406588,0001683168-21-004501:0001406588,False
0001515114-2017,0001683168-22-004371,2017,0001515114,"GLORYWIN ENTERTAINMENT GROUP, INC.",5900.0,Retail,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001515114,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001515114,0001683168-22-004371:0001515114,False
0001703056-2017,0001703056-18-000008,2017,0001703056,ADT Inc.,7381.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001703056,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001703056,0001703056-18-000008:0001703056,False
0001714973-2017,0001714973-18-000011,2017,0001714973,Kinder Morgan Canada Ltd,4610.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001714973,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001714973,0001714973-18-000011:0001714973,False
0000792935-2017,0001721868-18-000293,2017,0000792935,ETHEMA HEALTH Corp,8062.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000792935,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000792935,0001721868-18-000293:0000792935,False
0000945617-2017,0001721868-18-000768,2017,0000945617,"American Cannabis Company, Inc.",4833.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000945617,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000945617,0001721868-18-000768:0000945617,False
0000005656-2018,0000005656-18-000022,2018,0000005656,AMERICAN INTERNATIONAL VENTURES INC /DE/,1040.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000005656,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000005656,0000005656-18-000022:0000005656,False
0000004515-2018,0000006201-19-000009,2018,0000004515,AMERICAN AIRLINES INC,4512.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,2,aal-20181231.xml,resolved,primary_10k_distinct_statement_sets_mapped,0000004515;0000006201,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0000004515,0000006201-19-000009:0000004515,False
0000006201-2018,0000006201-19-000009,2018,0000006201,AMERICAN AIRLINES GROUP INC.,4512.0,Extended_Candidate,primary_xbrl_registrant,joint_primary_registrant,True,,2,aal-20181231.xml,resolved,primary_10k_distinct_statement_sets_mapped,0000004515;0000006201,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0000004515,0000006201-19-000009:0000006201,False
0000074925-2018,0000074925-19-000001,2018,0000074925,ORIGINAL SIXTEEN TO ONE MINE INC /CA/,1040.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000074925,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000074925,0000074925-19-000001:0000074925,False
0000100517-2018,0000100517-19-000009,2018,0000100517,"UNITED CONTINENTAL HOLDINGS, INC.",4512.0,Extended_Candidate,primary_xbrl_registrant,joint_primary_registrant,True,,2,ual-20181231.xml,resolved,primary_10k_distinct_statement_sets_mapped,0000100517;0000319687,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0000100517,0000100517-19-000009:0000100517,False
0000319687-2018,0000100517-19-000009,2018,0000319687,"UNITED AIRLINES, INC.",4512.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,2,ual-20181231.xml,resolved,primary_10k_distinct_statement_sets_mapped,0000100517;0000319687,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0000100517,0000100517-19-000009:0000319687,False
0000109177-2018,0000109177-18-000052,2018,0000109177,"SPECTRUM BRANDS HOLDINGS, INC.",3690.0,Industrials_Manufacturing,primary_xbrl_registrant,joint_primary_registrant,True,,2,spb-20180930.xml,resolved,primary_10k_distinct_statement_sets_mapped,0000109177;0001592706,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0000109177,0000109177-18-000052:0000109177,False
0001592706-2018,0000109177-18-000052,2018,0001592706,"SB/RH Holdings, LLC",3690.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,2,spb-20180930.xml,resolved,primary_10k_distinct_statement_sets_mapped,0000109177;0001592706,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0000109177,0000109177-18-000052:0001592706,False
0000715812-2018,0000715812-18-000006,2018,0000715812,BIOSYNERGY INC,3829.0,Technology,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000715812,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000715812,0000715812-18-000006:0000715812,False
0000717423-2018,0000717423-19-000016,2018,0000717423,MURPHY OIL CORP /DE,1311.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000717423,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000717423,0000717423-19-000016:0000717423,False
0000794929-2018,0000794929-19-000006,2018,0000794929,"CHINA TRAVEL RESORT HOLDINGS, INC",4100.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000794929,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000794929,0000794929-19-000006:0000794929,False
0000813762-2018,0000813762-19-000006,2018,0000813762,ICAHN ENTERPRISES L.P.,3714.0,Industrials_Manufacturing,primary_xbrl_registrant,joint_primary_registrant,True,,2,a10k-fy2018_htm.xml,resolved,primary_10k_distinct_statement_sets_mapped,0000813762;0001034563,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0000813762,0000813762-19-000006:0000813762,False
0001034563-2018,0000813762-19-000006,2018,0001034563,ICAHN ENTERPRISES HOLDINGS L.P.,3714.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,2,a10k-fy2018_htm.xml,resolved,primary_10k_distinct_statement_sets_mapped,0000813762;0001034563,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0000813762,0000813762-19-000006:0001034563,False
0000815097-2018,0000815097-19-000004,2018,0000815097,CARNIVAL CORP,4400.0,Extended_Candidate,primary_xbrl_registrant,joint_primary_registrant,True,,2,ccl-20181130.xml,resolved,manual_dual_listed_company_single_statement_scope,0000815097,,One Carnival Corporation & plc consolidated suite; stable XBRL statement CIK 0000815097.,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0000815097,0000815097-19-000004:0000815097,False
0001125259-2018,0000815097-19-000004,2018,0001125259,CARNIVAL PLC,4400.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,2,ccl-20181130.xml,resolved,manual_dual_listed_company_single_statement_scope,0000815097,,One Carnival Corporation & plc consolidated suite; stable XBRL statement CIK 0000815097.,,co_registrant_sharing_same_consolidated_statements,exclude_duplicate_registrant_row,registrant_has_no_distinct_primary_statement_suite,joint_group_0000815097,0000815097-19-000004:0000815097,False
0000922358-2018,0000922358-18-000010,2018,0000922358,FERRELLGAS PARTNERS L P,5900.0,Retail,primary_xbrl_registrant,joint_primary_registrant,True,,4,fgp-20180731.xml,resolved,manual_four_distinct_audited_statement_scopes,0000922358;0000922359;0000922360;0001012493,ferrellgas_four_separate_statement_scopes,"Item 8 presents a separate auditor opinion and full annual balance-sheet, operations/equity and cash-flow suite for Ferrellgas Partners, L.P., Ferrellgas, L.P., Ferrellgas Partners Finance Corp. and Ferrellgas Finance Corp. The two finance corporations are expressly described as nominal debt co-issuers with no substantive operations and are separately flagged for issuer-substance exclusion.",0000922360;0001012493,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0000922358,0000922358-18-000010:0000922358,False
0000922359-2018,0000922358-18-000010,2018,0000922359,FERRELLGAS L P,5900.0,Retail,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,4,fgp-20180731.xml,resolved,manual_four_distinct_audited_statement_scopes,0000922358;0000922359;0000922360;0001012493,ferrellgas_four_separate_statement_scopes,"Item 8 presents a separate auditor opinion and full annual balance-sheet, operations/equity and cash-flow suite for Ferrellgas Partners, L.P., Ferrellgas, L.P., Ferrellgas Partners Finance Corp. and Ferrellgas Finance Corp. The two finance corporations are expressly described as nominal debt co-issuers with no substantive operations and are separately flagged for issuer-substance exclusion.",0000922360;0001012493,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0000922358,0000922358-18-000010:0000922359,False
0000922360-2018,0000922358-18-000010,2018,0000922360,FERRELLGAS FINANCE CORP,5900.0,Retail,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,4,fgp-20180731.xml,resolved,manual_four_distinct_audited_statement_scopes,0000922358;0000922359;0000922360;0001012493,ferrellgas_four_separate_statement_scopes,"Item 8 presents a separate auditor opinion and full annual balance-sheet, operations/equity and cash-flow suite for Ferrellgas Partners, L.P., Ferrellgas, L.P., Ferrellgas Partners Finance Corp. and Ferrellgas Finance Corp. The two finance corporations are expressly described as nominal debt co-issuers with no substantive operations and are separately flagged for issuer-substance exclusion.",0000922360;0001012493,separate_reporting_entity_nonoperating_coissuer,exclude_nonoperating_issuer,separate_financial_statements_but_no_substantive_operations,joint_group_0000922358,0000922358-18-000010:0000922360,False
0001012493-2018,0000922358-18-000010,2018,0001012493,FERRELLGAS PARTNERS FINANCE CORP,5900.0,Retail,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,4,fgp-20180731.xml,resolved,manual_four_distinct_audited_statement_scopes,0000922358;0000922359;0000922360;0001012493,ferrellgas_four_separate_statement_scopes,"Item 8 presents a separate auditor opinion and full annual balance-sheet, operations/equity and cash-flow suite for Ferrellgas Partners, L.P., Ferrellgas, L.P., Ferrellgas Partners Finance Corp. and Ferrellgas Finance Corp. The two finance corporations are expressly described as nominal debt co-issuers with no substantive operations and are separately flagged for issuer-substance exclusion.",0000922360;0001012493,separate_reporting_entity_nonoperating_coissuer,exclude_nonoperating_issuer,separate_financial_statements_but_no_substantive_operations,joint_group_0000922358,0000922358-18-000010:0001012493,False
0000831355-2018,0000939798-19-000021,2018,0000831355,LKA GOLD Inc /DE/,1400.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0000831355,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0000831355,0000939798-19-000021:0000831355,False
0001572386-2018,0001010549-19-000083,2018,0001572386,GREENWAY TECHNOLOGIES INC,2090.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001572386,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001572386,0001010549-19-000083:0001572386,False
0001041588-2018,0001041588-19-000001,2018,0001041588,ACCESS-POWER INC,4813.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001041588,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001041588,0001041588-19-000001:0001041588,False
0001371782-2018,0001047469-19-001133,2018,0001371782,MV Oil Trust,1311.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001371782,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001371782,0001047469-19-001133:0001371782,False
0001505413-2018,0001047469-19-001134,2018,0001505413,VOC Energy Trust,1311.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001505413,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001505413,0001047469-19-001134:0001505413,False
0001487798-2018,0001047469-19-001379,2018,0001487798,ECA Marcellus Trust I,1311.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001487798,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001487798,0001047469-19-001379:0001487798,False
0001465264-2018,0001047469-19-001389,2018,0001465264,"HD SUPPLY, INC.",5000.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,2,hds-20190203.xml,resolved,primary_10k_distinct_statement_sets_mapped,0001465264;0001573097,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0001465264,0001047469-19-001389:0001465264,False
0001573097-2018,0001047469-19-001389,2018,0001573097,"HD SUPPLY HOLDINGS, INC.",5000.0,Extended_Candidate,primary_xbrl_registrant,joint_primary_registrant,True,,2,hds-20190203.xml,resolved,primary_10k_distinct_statement_sets_mapped,0001465264;0001573097,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,registrant_cik_matches_distinct_primary_statement_suite,joint_group_0001465264,0001047469-19-001389:0001573097,False
0001117057-2018,0001062993-19-001730,2018,0001117057,Planet Green Holdings Corp.,2030.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001117057,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001117057,0001062993-19-001730:0001117057,False
0001750384-2018,0001065949-19-000056,2018,0001750384,"SOLEI SYSTEMS, INC.",2834.0,Industrials_Manufacturing,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001750384,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001750384,0001065949-19-000056:0001750384,False
0001661039-2018,0001065949-19-000057,2018,0001661039,"TPT GLOBAL TECH, INC.",4899.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,single_filer_non_xbrl_registrant,False,1.0,1,,resolved,exactly_one_registrant_in_accession,0001661039,,,,separate_reporting_entity_with_own_statements,retain_one_economic_entity,single_filer_original_10k,single_0001661039,0001065949-19-000057:0001661039,False
0001047166-2018,0001067701-19-000007,2018,0001047166,UNITED RENTALS NORTH AMERICA INC,7359.0,Extended_Candidate,co_registrant_or_non_xbrl_registrant,joint_co_registrant,True,,2,uri-2018123110k_htm.xml,resolved,primary_10k_distinct_statement_sets_mapped,0001067701,,,,co_registrant_sharing_same_consolidated_statements,exclude_duplicate_registrant_row,registrant_has_no_distinct_primary_statement_suite,joint_group_0001047166,0001067701-19-000007:0001067701,False
